"NAME","Edad","total","hombres","mujeres","porc_hombres","porc_mujeres"
"Palencia","De 40 a 44 años",11450,5816,5634,3.6550341559674,3.54065722742784
"Palencia","De 45 a 49 años",11568,5899,5669,3.70719506293873,3.56265279060852
"Palencia","De 5 a 9 años",6123,3201,2922,2.01165136403914,1.83631530325597
"Palencia","De 50 a 54 años",12449,6444,6005,4.0496974038951,3.77381019714309
"Palencia","De 55 a 59 años",13386,6749,6637,4.2413730258982,4.17098722372002
"Palencia","De 60 a 64 años",13237,6676,6561,4.19549656554992,4.12322542938482
"Palencia","De 65 a 69 años",10876,5667,5209,3.56139590128391,3.2735682459481
"Palencia","De 70 a 74 años  ",9003,4508,4495,2.83302853767212,2.82485875706215
"Palencia","De 75 a 79 años  ",7460,3419,4041,2.14865230042169,2.53954488037556
"Palencia","De 80 a 84 años  ",5388,2254,3134,1.41651426883606,1.96954557166469
"Palencia","De 85 a 89 años  ",5156,1823,3333,1.14565461938249,2.09460605946343
"Palencia","De 90 a 94 años  ",2756,792,1964,0.497728172545766,1.23426531676753
"Palencia","De 95 a 99 años  ",818,178,640,0.111863149890336,0.402204583875367
"Palmas, Las","100 y más años",298,77,221,0.00682298086286783,0.0195828411778414
"Palmas, Las","De 0 a 4 años",38284,19712,18572,1.74668310089416,1.64566754006729
"Palmas, Las","De 10 a 14 años  ",56641,29054,27587,2.57447903882808,2.44448796186928
"Palmas, Las","De 15 a 19 años  ",60341,31064,29277,2.75258542239125,2.59423910028807
"Palmas, Las","De 20 a 24 años",62507,31489,31018,2.79024473234864,2.74850935590175
"Palmas, Las","De 25 a 29 años",68611,34377,34234,3.04615081977672,3.03347956960282
"Palmas, Las","De 30 a 34 años",75128,37534,37594,3.3258930351543,3.33120964361887
"Palmas, Las","De 35 a 39 años",82816,41253,41563,3.65543414981671,3.68290329355033
"Palmas, Las","De 40 a 44 años",96160,48642,47518,4.31017448222879,4.21057668365914
"Palmas, Las","De 45 a 49 años",104452,53392,51060,4.73107265234077,4.52443380335106
"Palmas, Las","De 5 a 9 años",47702,24452,23250,2.16669516959538,2.06018578002178
"Palmas, Las","De 50 a 54 años",99680,50562,49118,4.48030595309511,4.35235290938107
"Palmas, Las","De 55 a 59 años",89544,45011,44533,3.98843105998109,3.94607541254666
"Palmas, Las","De 60 a 64 años",68577,34101,34476,3.02169442083969,3.05492322374326
"Palmas, Las","De 65 a 69 años",55994,27290,28704,2.41817074996965,2.54346548945141
"Palmas, Las","De 70 a 74 años  ",44544,21110,23434,1.8705600781187,2.0764900459798
"Palmas, Las","De 75 a 79 años  ",33535,15439,18096,1.36805196807554,1.60348911291502
"Palmas, Las","De 80 a 84 años  ",21723,8999,12724,0.797402659544774,1.12747543505364
"Palmas, Las","De 85 a 89 años  ",14998,5576,9422,0.494090146640922,0.834884749220009
"Palmas, Las","De 90 a 94 años  ",5673,1790,3883,0.158612152526408,0.344073177798906
"Palmas, Las","De 95 a 99 años  ",1331,357,974,0.0316338203642054,0.0863062774082243
"Pontevedra","100 y más años",NA,NA,NA,NA,NA
"Pontevedra","De 0 a 4 años",NA,NA,NA,NA,NA
"Pontevedra","De 10 a 14 años  ",NA,NA,NA,NA,NA
"Pontevedra","De 15 a 19 años  ",NA,NA,NA,NA,NA
"Pontevedra","De 20 a 24 años",NA,NA,NA,NA,NA
"Pontevedra","De 25 a 29 años",NA,NA,NA,NA,NA
"Pontevedra","De 30 a 34 años",NA,NA,NA,NA,NA
"Pontevedra","De 35 a 39 años",NA,NA,NA,NA,NA
"Pontevedra","De 40 a 44 años",NA,NA,NA,NA,NA
"Pontevedra","De 45 a 49 años",NA,NA,NA,NA,NA
"Pontevedra","De 5 a 9 años",NA,NA,NA,NA,NA
"Pontevedra","De 50 a 54 años",NA,NA,NA,NA,NA
"Pontevedra","De 55 a 59 años",NA,NA,NA,NA,NA
"Pontevedra","De 60 a 64 años",NA,NA,NA,NA,NA
"Pontevedra","De 65 a 69 años",NA,NA,NA,NA,NA
"Pontevedra","De 70 a 74 años  ",NA,NA,NA,NA,NA
"Pontevedra","De 75 a 79 años  ",NA,NA,NA,NA,NA
"Pontevedra","De 80 a 84 años  ",NA,NA,NA,NA,NA
"Pontevedra","De 85 a 89 años  ",NA,NA,NA,NA,NA
"Pontevedra","De 90 a 94 años  ",NA,NA,NA,NA,NA
"Pontevedra","De 95 a 99 años  ",NA,NA,NA,NA,NA
"Rioja, La","100 y más años",129,28,101,0.00875558168332312,0.0315826339291298
"Rioja, La","De 0 a 4 años",12840,6604,6236,2.06506647988092,1.94999312061439
"Rioja, La","De 10 a 14 años  ",16838,8703,8135,2.72142240678432,2.5438091783512
"Rioja, La","De 15 a 19 años  ",15974,8152,7822,2.54912506723036,2.44593428310548
"Rioja, La","De 20 a 24 años",15360,7803,7557,2.43999299553465,2.36306895645974
"Rioja, La","De 25 a 29 años",15135,7614,7521,2.38089281917222,2.35181178000976
"Rioja, La","De 30 a 34 años",17236,8551,8685,2.67389210621771,2.71579381855933
"Rioja, La","De 35 a 39 años",20848,10531,10317,3.29303681096699,3.22611915095874
"Rioja, La","De 40 a 44 años",26480,13392,13088,4.18766963939511,4.09260903826189
"Rioja, La","De 45 a 49 años",26388,13593,12795,4.25052220790754,4.00098812993283
"Rioja, La","De 5 a 9 años",15486,7973,7513,2.49315188432626,2.34931018524309
"Rioja, La","De 50 a 54 años",24666,12437,12229,3.88904176412463,3.82400030019137
"Rioja, La","De 55 a 59 años",23328,11653,11675,3.64388547699158,3.65076486259991
"Rioja, La","De 60 a 64 años",21381,10642,10739,3.32774643835445,3.35807827490025
"Rioja, La","De 65 a 69 años",17385,8554,8831,2.67483020425521,2.76144792305094
"Rioja, La","De 70 a 74 años  ",15438,7465,7973,2.33430061664311,2.49315188432626
"Rioja, La","De 75 a 79 años  ",12783,5879,6904,1.83835945415202,2.15887628363081
"Rioja, La","De 80 a 84 años  ",9204,3816,5388,1.19326070369861,1.68482407534803
"Rioja, La","De 85 a 89 años  ",7926,2930,4996,0.916209083290598,1.56224593178151
"Rioja, La","De 90 a 94 años  ",3889,1242,2647,0.388372587524547,0.827715168419868
"Rioja, La","De 95 a 99 años  ",1082,261,821,0.0816145292624048,0.256726162928867
"Salamanca","100 y más años",271,63,208,0.0192461614600199,0.0635428822807007
"Salamanca","De 0 a 4 años",10019,5133,4886,1.5681039170521,1.49264674434377
"Salamanca","De 10 a 14 años  ",14028,7266,6762,2.21972395505563,2.06575466337547
"Salamanca","De 15 a 19 años  ",14269,7272,6997,2.22155692281373,2.13754590056761
"Salamanca","De 20 a 24 años",14754,7522,7232,2.29793057940111,2.20933713775975
"Salamanca","De 25 a 29 años",15379,7709,7670,2.35505807452847,2.34314378410084
"Salamanca","De 30 a 34 años",16238,8240,7998,2.51727572112007,2.44334602154348
"Salamanca","De 35 a 39 años",18983,9562,9421,2.92113961715413,2.87806487483885
"Salamanca","De 40 a 44 años",22466,11272,11194,3.44353542821182,3.41970684735656
"Salamanca","De 45 a 49 años",24188,11971,12217,3.65707617203013,3.73222785011212
"Salamanca","De 5 a 9 años",12342,6304,6038,1.92583812450739,1.84457655389842
"Salamanca","De 50 a 54 años",25879,12688,13191,3.87611581912274,4.02977961617655
"Salamanca","De 55 a 59 años",26500,13213,13287,4.03650049795624,4.05910710030611
"Salamanca","De 60 a 64 años",24477,12157,12320,3.71389817253115,3.76369379662612
"Salamanca","De 65 a 69 años",19847,9800,10047,2.99384733822532,3.06930451093365
"Salamanca","De 70 a 74 años  ",18378,8571,9807,2.61839444244176,2.99598580060977
"Salamanca","De 75 a 79 años  ",16573,7507,9066,2.29334816000587,2.76961428248477
"Salamanca","De 80 a 84 años  ",13321,5599,7722,1.71046441293098,2.35902950467101
"Salamanca","De 85 a 89 años  ",11591,4513,7078,1.3786972487154,2.16229096530192
"Salamanca","De 90 a 94 años  ",5960,2005,3955,0.612516725830793,1.20823124721236
"Salamanca","De 95 a 99 años  ",1875,507,1368,0.154885775559208,0.417916648846147
"Santa Cruz de Tenerife","100 y más años",430,152,278,0.0145537411253297,0.0266180265318531
"Santa Cruz de Tenerife","De 0 a 4 años",35482,18247,17235,1.74711917311771,1.65022189667801
"Santa Cruz de Tenerife","De 10 a 14 años  ",50863,26198,24665,2.50841388158808,2.36163174247538
"Santa Cruz de Tenerife","De 15 a 19 años  ",52020,26876,25144,2.5733312268708,2.40749517667954
"Santa Cruz de Tenerife","De 20 a 24 años",55376,27701,27675,2.65232357179447,2.64983411607566
"Santa Cruz de Tenerife","De 25 a 29 años",62081,30943,31138,2.96273955027025,2.9814104681613
"Santa Cruz de Tenerife","De 30 a 34 años",67717,33613,34104,3.21838750293229,3.26539991669898
"Santa Cruz de Tenerife","De 35 a 39 años",76293,37822,38471,3.6213920844883,3.68353272916158
"Santa Cruz de Tenerife","De 40 a 44 años",88970,44923,44047,4.30130074061308,4.21742523254868
"Santa Cruz de Tenerife","De 45 a 49 años",93824,47560,46264,4.55378899947817,4.42969920672536
"Santa Cruz de Tenerife","De 5 a 9 años",43867,22351,21516,2.14007018350161,2.06012035560917
"Santa Cruz de Tenerife","De 50 a 54 años",88283,44067,44216,4.21934019848622,4.23360669472092
"Santa Cruz de Tenerife","De 55 a 59 años",80989,39708,41281,3.80197337239864,3.95258544338643
"Santa Cruz de Tenerife","De 60 a 64 años",65477,31846,33631,3.04920026235033,3.22011097227608
"Santa Cruz de Tenerife","De 65 a 69 años",53609,25633,27976,2.45431609385248,2.67865435343569
"Santa Cruz de Tenerife","De 70 a 74 años  ",44359,20920,23439,2.00305437067038,2.24424433050397
"Santa Cruz de Tenerife","De 75 a 79 años  ",35862,16100,19762,1.54154757972243,1.89217784288662
"Santa Cruz de Tenerife","De 80 a 84 años  ",23835,9709,14126,0.929620214380437,1.35254044168689
"Santa Cruz de Tenerife","De 85 a 89 años  ",17061,6138,10923,0.587703046232065,1.04585864678932
"Santa Cruz de Tenerife","De 90 a 94 años  ",6508,1979,4529,0.189485879519918,0.4336440365567
"Santa Cruz de Tenerife","De 95 a 99 años  ",1499,413,1086,0.0395440466102709,0.103982650408606
"Segovia","100 y más años",95,21,74,0.0136662696940708,0.0481573313029161
"Segovia","De 0 a 4 años",5456,2742,2714,1.78442435719724,1.76620266427182
"Segovia","De 10 a 14 años  ",7399,3813,3586,2.48140411159485,2.33367824394942
"Segovia","De 15 a 19 años  ",7481,3829,3652,2.49181650755224,2.37662937727364
"Segovia","De 20 a 24 años",7608,3910,3698,2.54452926208651,2.40656501565113
"Segovia","De 25 a 29 años",7649,4035,3614,2.6258761055036,2.35189993687485
"Segovia","De 30 a 34 años",7948,4133,3815,2.6896520307426,2.48270566108953
"Segovia","De 35 a 39 años",9425,4857,4568,3.16081294781437,2.97273904583407
"Segovia","De 40 a 44 años",11307,5760,5547,3.74846254465942,3.6098475234767
"Segovia","De 45 a 49 años",12054,6253,5801,4.06929449509641,3.77514430930022
"Segovia","De 5 a 9 años",6707,3475,3232,2.26144224699505,2.10330398339223
"Segovia","De 50 a 54 años",12501,6396,6105,4.16235528396556,3.97297983249058
"Segovia","De 55 a 59 años",12524,6445,6079,4.19424324658506,3.95605968905983
"Segovia","De 60 a 64 años",10971,5741,5230,3.73609782446002,3.40355192857096
"Segovia","De 65 a 69 años",8354,4401,3953,2.86405966302884,2.57251257622199
"Segovia","De 70 a 74 años  ",7212,3604,3608,2.34539218940148,2.34799528839083
"Segovia","De 75 a 79 años  ",6162,2816,3346,1.83258168850016,2.17749230458861
"Segovia","De 80 a 84 años  ",5120,2110,3010,1.37313471688045,1.95883198948348
"Segovia","De 85 a 89 años  ",4629,1761,2868,1.14601433005994,1.86642197536167
"Segovia","De 90 a 94 años  ",2403,791,1612,0.514762825143333,1.04904889270677
"Segovia","De 95 a 99 años  ",658,178,480,0.115837905025933,0.312371878721618
"Sevilla","100 y más años",631,126,505,0.00646866394366718,0.0259259943773962
"Sevilla","De 0 a 4 años",85270,43894,41376,2.25345662812164,2.12418602645376
"Sevilla","De 10 a 14 años  ",119901,61802,58099,3.17282832576602,2.98272147986603
"Sevilla","De 15 a 19 años  ",109983,56219,53764,2.88620490673829,2.76016863704224
"Sevilla","De 20 a 24 años",102319,52295,50024,2.68475222963552,2.56816226284132
"Sevilla","De 25 a 29 años",108277,55107,53170,2.82911638050529,2.72967350702209
"Sevilla","De 30 a 34 años",114105,56845,57260,2.91834287204572,2.93964839217764
"Sevilla","De 35 a 39 años",136357,67716,68641,3.47644482229656,3.52393302981951
"Sevilla","De 40 a 44 años",165335,82523,82812,4.23661551288291,4.25145236907116
"Sevilla","De 45 a 49 años",163619,81499,82120,4.18404478368993,4.21592605598372
"Sevilla","De 5 a 9 años",103785,53417,50368,2.74235414189579,2.58582274217959
"Sevilla","De 50 a 54 años",153274,75778,77496,3.89033663748581,3.97853635697168
"Sevilla","De 55 a 59 años",138665,67485,71180,3.4645856050665,3.65428174214468
"Sevilla","De 60 a 64 años",115290,55328,59962,2.84046221170808,3.07836529674739
"Sevilla","De 65 a 69 años",94148,44238,49910,2.27111710745991,2.56230966213039
"Sevilla","De 70 a 74 años  ",79916,36137,43779,1.85522308676429,2.24755268880798
"Sevilla","De 75 a 79 años  ",66973,29010,37963,1.48933286512528,1.94896737534474
"Sevilla","De 80 a 84 años  ",45311,17553,27758,0.901146493676111,1.42505693451042
"Sevilla","De 85 a 89 años  ",30227,10216,20011,0.524475165464317,1.02733677918035
"Sevilla","De 90 a 94 años  ",11874,3286,8588,0.168698648562622,0.440895920223918
"Sevilla","De 95 a 99 años  ",2592,609,1983,0.031265209061058,0.101804449208667
"Soria","100 y más años",101,26,75,0.0292967649610691,0.0845098989261609
"Soria","De 0 a 4 años",3125,1590,1535,1.79160985723461,1.72963593135543
"Soria","De 10 a 14 años  ",3950,2044,1906,2.30317644540097,2.14767823137684
"Soria","De 15 a 19 años  ",4008,2076,1932,2.33923400227613,2.1769749963379
"Soria","De 20 a 24 años",4274,2216,2058,2.49698581360497,2.31895162653385
"Soria","De 25 a 29 años",4227,2204,2023,2.48346422977678,2.27951367370165
"Soria","De 30 a 34 años",4529,2366,2163,2.66600561145729,2.43726548503048
"Soria","De 35 a 39 años",5205,2686,2519,3.02658118020891,2.83840580526666
"Soria","De 40 a 44 años",6278,3260,3018,3.67336360665713,3.40067833278871
"Soria","De 45 a 49 años",6480,3394,3086,3.82435462607187,3.47730064114843
"Soria","De 5 a 9 años",3587,1844,1743,2.07781671493121,1.96401005104398
"Soria","De 50 a 54 años",7013,3683,3330,4.14999943660067,3.75223951232154
"Soria","De 55 a 59 años",7191,3769,3422,4.24690412070267,3.85590498833763
"Soria","De 60 a 64 años",6439,3438,3001,3.87393376677521,3.38152275569878
"Soria","De 65 a 69 años",4979,2581,2398,2.90826732171228,2.70206316833245
"Soria","De 70 a 74 años  ",4495,2312,2183,2.60515848423045,2.45980145807746
"Soria","De 75 a 79 años  ",4004,1949,2055,2.19613057342783,2.31557123057681
"Soria","De 80 a 84 años  ",3286,1407,1879,1.58540570385478,2.11725466776342
"Soria","De 85 a 89 años  ",3208,1274,1934,1.43554148309239,2.1792285936426
"Soria","De 90 a 94 años  ",1813,646,1167,0.727911929417332,1.31497402729106
"Soria","De 95 a 99 años  ",555,155,400,0.174653791114066,0.450719460939525
"Tarragona","100 y más años",279,65,214,0.00790457115269321,0.0260242804104053
"Tarragona","De 0 a 4 años",34784,17868,16916,2.17290580548188,2.05713424029167
"Tarragona","De 10 a 14 años  ",47697,24536,23161,2.98379319696124,2.81658111488504
"Tarragona","De 15 a 19 años  ",44471,23373,21098,2.84236217772151,2.56570218737725
"Tarragona","De 20 a 24 años",41427,21392,20035,2.60145517074482,2.43643204683398
"Tarragona","De 25 a 29 años",42068,21564,20504,2.62237188210271,2.49346656792033
"Tarragona","De 30 a 34 años",46278,23095,23183,2.80855493494538,2.81925650819826
"Tarragona","De 35 a 39 años",56060,28253,27807,3.43581305810833,3.38157553912216
"Tarragona","De 40 a 44 años",70546,36410,34136,4.42777593337784,4.15123755182054
"Tarragona","De 45 a 49 años",68681,35767,32914,4.34958148335966,4.00263161414991
"Tarragona","De 5 a 9 años",42607,22045,20562,2.68086570863264,2.50051987756427
"Tarragona","De 50 a 54 años",62225,31980,30245,3.88904900712506,3.67805776174163
"Tarragona","De 55 a 59 años",56402,28185,28217,3.42754366059474,3.4314351417776
"Tarragona","De 60 a 64 años",50486,24887,25599,3.02647788118578,3.11306333750451
"Tarragona","De 65 a 69 años",43833,21257,22576,2.58503798450461,2.7454399745108
"Tarragona","De 70 a 74 años  ",38717,18519,20198,2.25207312579578,2.45625427910919
"Tarragona","De 75 a 79 años  ",29569,13566,16003,1.64974480396055,1.94610541779307
"Tarragona","De 80 a 84 años  ",20745,8976,11769,1.09156047179345,1.43121381378533
"Tarragona","De 85 a 89 años  ",15942,6029,9913,0.733179376609036,1.2055079051792
"Tarragona","De 90 a 94 años  ",7602,2396,5206,0.291374653566968,0.633095344937244
"Tarragona","De 95 a 99 años  ",1890,493,1397,0.0599531319735039,0.169887475389422
"Teruel","100 y más años",88,24,64,0.0178378981010071,0.0475677282693523
"Teruel","De 0 a 4 años",5020,2541,2479,1.88858746144413,1.84250622468319
"Teruel","De 10 a 14 años  ",6334,3196,3138,2.37541343045078,2.33230517670668
"Teruel","De 15 a 19 años  ",6122,3171,2951,2.35683228659556,2.19331822066966
"Teruel","De 20 a 24 años",6533,3398,3135,2.52554907280092,2.33007543944405
"Teruel","De 25 a 29 años",6821,3471,3350,2.57980601285815,2.48987327659891
"Teruel","De 30 a 34 años",7521,3914,3607,2.90906388197257,2.68088743543053
"Teruel","De 35 a 39 años",8211,4378,3833,3.25392991192538,2.84886097588168
"Teruel","De 40 a 44 años",9620,5168,4452,3.8410940577502,3.30893009773682
"Teruel","De 45 a 49 años",9856,5234,4622,3.89014827752796,3.43528187595228
"Teruel","De 5 a 9 años",5951,3055,2896,2.27061577910736,2.15243970418819
"Teruel","De 50 a 54 años",10227,5203,5024,3.8671076591475,3.73406666914415
"Teruel","De 55 a 59 años",10610,5535,5075,4.11386524954476,3.77197220260879
"Teruel","De 60 a 64 años",9658,5198,4460,3.86339143037645,3.31487606377049
"Teruel","De 65 a 69 años",7534,3940,3594,2.928388271582,2.67122524062581
"Teruel","De 70 a 74 años  ",6530,3262,3268,2.42446765022855,2.4289271247538
"Teruel","De 75 a 79 años  ",5502,2580,2922,1.91757404585826,2.17176409379761
"Teruel","De 80 a 84 años  ",4702,2018,2684,1.49986993199301,1.99487160429596
"Teruel","De 85 a 89 años  ",4740,1919,2821,1.42628860232636,2.09669627262254
"Teruel","De 90 a 94 años  ",2379,903,1476,0.671150916050392,1.09703073321194
"Teruel","De 95 a 99 años  ",586,179,407,0.133040990003345,0.302501021962912
"Toledo","100 y más años",231,51,180,0.00718914354746174,0.0253734478145708
"Toledo","De 0 a 4 años",30946,15892,15054,2.24019351482867,2.12206601889194
"Toledo","De 10 a 14 años  ",42501,21927,20574,3.09090883461164,2.90018508520545
"Toledo","De 15 a 19 años  ",38784,20007,18777,2.82025872458955,2.64687349785665
"Toledo","De 20 a 24 años",36742,19047,17695,2.68493366957851,2.49435088377128
"Toledo","De 25 a 29 años",37139,19144,17995,2.69860713867858,2.53663996346224
"Toledo","De 30 a 34 años",41174,20986,20188,2.95826208798102,2.84577313600309
"Toledo","De 35 a 39 años",50981,25822,25159,3.63996205259916,3.54650318648216
"Toledo","De 40 a 44 años",61556,32007,29549,4.5118219122276,4.16533338595974
"Toledo","De 45 a 49 años",58501,30189,28312,4.25555008930044,3.99096141403405
"Toledo","De 5 a 9 años",38653,19941,18712,2.81095512705754,2.63771086392361
"Toledo","De 50 a 54 años",54007,27615,26392,3.89270978555208,3.72031130401196
"Toledo","De 55 a 59 años",49009,24941,24068,3.51577312190673,3.39271190000606
"Toledo","De 60 a 64 años",42420,21534,20886,3.03551014021649,2.94416572808404
"Toledo","De 65 a 69 años",32946,16506,16440,2.32674516459615,2.31744156706414
"Toledo","De 70 a 74 años  ",28749,13915,14834,1.9615084796653,2.09105402711858
"Toledo","De 75 a 79 años  ",22890,10473,12417,1.47631177201111,1.75034500840848
"Toledo","De 80 a 84 años  ",18229,7610,10619,1.07273298816047,1.49689245746071
"Toledo","De 85 a 89 años  ",14908,5896,9012,0.831121379526165,1.27036395391618
"Toledo","De 90 a 94 años  ",7237,2417,4820,0.340709018710099,0.679444547034619
"Toledo","De 95 a 99 años  ",1800,498,1302,0.0701998722869793,0.183534605858729
"Valencia/València","100 y más años",721,163,558,0.00629510850758812,0.0215501260566513
"Valencia/València","De 0 a 4 años",100508,51740,48768,1.99821419743932,1.88343467299422
"Valencia/València","De 10 a 14 años  ",142546,73384,69162,2.8341119185328,2.67105702209699
"Valencia/València","De 15 a 19 años  ",135143,69552,65591,2.68611893815809,2.53314393939394
"Valencia/València","De 20 a 24 años",130610,66721,63889,2.57678487567354,2.46741219289139
"Valencia/València","De 25 a 29 años",136254,69175,67079,2.67155908596569,2.59061094221168
"Valencia/València","De 30 a 34 años",145944,73361,72583,2.83322365168817,2.80317706016115
"Valencia/València","De 35 a 39 años",174736,87814,86922,3.39140281279351,3.35695350734095
"Valencia/València","De 40 a 44 años",220764,111966,108798,4.32416024024915,4.2018111374759
"Valencia/València","De 45 a 49 años",219930,111864,108066,4.32022096989471,4.17354107963814
"Valencia/València","De 5 a 9 años",124765,64309,60456,2.48363271788027,2.33482871125612
"Valencia/València","De 50 a 54 años",204675,102789,101886,3.96974176924218,3.93486764051609
"Valencia/València","De 55 a 59 años",186570,91539,95031,3.53526342132582,3.67012550051906
"Valencia/València","De 60 a 64 años",164622,78969,85653,3.04980628058728,3.30794434969598
"Valencia/València","De 65 a 69 años",136306,64076,72230,2.4746341885412,2.78954409511098
"Valencia/València","De 70 a 74 años  ",120892,54836,66056,2.1177826387859,2.55110237777448
"Valencia/València","De 75 a 79 años  ",95895,41597,54298,1.60648851895793,2.0970049186811
"Valencia/València","De 80 a 84 años  ",72326,28914,43412,1.11666728459143,1.67658435908844
"Valencia/València","De 85 a 89 años  ",49779,17652,32127,0.68172549310396,1.24075430075634
"Valencia/València","De 90 a 94 años  ",21377,6378,14999,0.24632025804538,0.579265843590884
"Valencia/València","De 95 a 99 años  ",4949,1162,3787,0.0448767858025607,0.146255066983044
"Valladolid","100 y más años",246,40,206,0.00770177198518949,0.0396641257237259
"Valladolid","De 0 a 4 años",17866,9145,8721,1.76081762011395,1.67917883707094
"Valladolid","De 10 a 14 años  ",25464,13090,12374,2.52040488215326,2.38254316361837
"Valladolid","De 15 a 19 años  ",23987,12238,11749,2.35635713886872,2.26220297634978
"Valladolid","De 20 a 24 años",22607,11436,11171,2.20193661056568,2.1509123711638
"Valladolid","De 25 a 29 años",22808,11711,11097,2.25488629296385,2.13666409299119
"Valladolid","De 30 a 34 años",24905,12539,12366,2.41431297305728,2.38100280922133
"Valladolid","De 35 a 39 años",31845,15850,15995,3.05182714913134,3.07974607257765
"Valladolid","De 40 a 44 años",42539,21427,21112,4.12564670816638,4.06499525378301
"Valladolid","De 45 a 49 años",43883,22201,21682,4.2746759960798,4.17474550457196
"Valladolid","De 5 a 9 años",23028,11715,11313,2.25565647016237,2.17825366171122
"Valladolid","De 50 a 54 años",42065,20864,21201,4.01724426747484,4.08213169645006
"Valladolid","De 55 a 59 años",39417,19249,20168,3.70628522357281,3.88323343493254
"Valladolid","De 60 a 64 años",36537,17512,19025,3.37183577511596,3.66315530045575
"Valladolid","De 65 a 69 años",31317,14944,16373,2.87738201366679,3.15252781783769
"Valladolid","De 70 a 74 años  ",29270,13828,15442,2.66250257528001,2.9732690748824
"Valladolid","De 75 a 79 años  ",24286,10971,13315,2.11240351123785,2.56372734956995
"Valladolid","De 80 a 84 años  ",16773,7117,9656,1.37033778046484,1.85920775722474
"Valladolid","De 85 a 89 años  ",12635,4663,7972,0.897834069173465,1.53496315664827
"Valladolid","De 90 a 94 años  ",6147,1891,4256,0.364101270599833,0.819468539224162
"Valladolid","De 95 a 99 años  ",1736,412,1324,0.0793282514474518,0.254928652709772
"Zamora","100 y más años",159,52,107,0.030819380648985,0.0634168024892577
"Zamora","De 0 a 4 años",4241,2251,1990,1.33412357386279,1.17943399022077
"Zamora","De 10 a 14 años  ",5992,3062,2930,1.81478737590754,1.73655356349089
"Zamora","De 15 a 19 años  ",6198,3145,3053,1.8639798488665,1.80945325233368
"Zamora","De 20 a 24 años",6770,3530,3240,2.09216180174841,1.92028448659061
"Zamora","De 25 a 29 años",7081,3663,3418,2.17098829456216,2.02578159727367
"Zamora","De 30 a 34 años",7874,4098,3776,2.42880426729886,2.23796117943399
"Zamora","De 35 a 39 años",9231,4842,4389,2.86975848273818,2.60127426285376
"Zamora","De 40 a 44 años",11489,5924,5565,3.51103867239591,3.29826640983849
"Zamora","De 45 a 49 años",11696,5947,5749,3.52467032152912,3.40731960290413
"Zamora","De 5 a 9 años",5256,2741,2515,1.62453696843977,1.4905911986961
"Zamora","De 50 a 54 años",12817,6462,6355,3.82990072603349,3.76648392354423
"Zamora","De 55 a 59 años",14084,7274,6810,4.31115720847533,4.03615350422285
"Zamora","De 60 a 64 años",13342,6873,6469,4.07349236923989,3.83404948881316
"Zamora","De 65 a 69 años",11453,5918,5535,3.50748259001334,3.28048599792562
"Zamora","De 70 a 74 años  ",10532,5165,5367,3.06119425100015,3.18091569121351
"Zamora","De 75 a 79 años  ",9829,4605,5224,2.72929322862646,3.0961623944288
"Zamora","De 80 a 84 años  ",8404,3438,4966,2.03763520521559,2.94325085197807
"Zamora","De 85 a 89 años  ",7460,2952,4508,1.749592532227,2.67180323010816
"Zamora","De 90 a 94 años  ",3743,1298,2445,0.769299155430434,1.44910357089939
"Zamora","De 95 a 99 años  ",1074,311,763,0.184323603496814,0.452215142984146
"Zaragoza","100 y más años",391,59,332,0.00609849377540178,0.0343169480242947
"Zaragoza","De 0 a 4 años",37974,19478,18496,2.01332986029281,1.91182611643782
"Zaragoza","De 10 a 14 años  ",49946,25854,24092,2.67238064524131,2.49025274638949
"Zaragoza","De 15 a 19 años  ",47770,24682,23088,2.5512376841435,2.38647498790638
"Zaragoza","De 20 a 24 años",46560,24094,22466,2.49045947499204,2.32218239251146
"Zaragoza","De 25 a 29 años",48604,24553,24051,2.53790368927864,2.48601481003709
"Zaragoza","De 30 a 34 años",53463,27038,26425,2.79476397795446,2.73140166127105
"Zaragoza","De 35 a 39 años",62744,31562,31182,3.26238407693612,3.22310564245048
"Zaragoza","De 40 a 44 años",78400,39565,38835,4.08960858006392,4.01415264013098
"Zaragoza","De 45 a 49 años",80581,40935,39646,4.23121767281478,4.09798108846744
"Zaragoza","De 5 a 9 años",45962,23622,22340,2.44167152478883,2.30915849055044
"Zaragoza","De 50 a 54 años",75238,37908,37330,3.91833393284628,3.8585893667076
"Zaragoza","De 55 a 59 años",69988,34852,35136,3.60245262814072,3.63180808970368
"Zaragoza","De 60 a 64 años",62976,30491,32485,3.15168091026738,3.35778932701571
"Zaragoza","De 65 a 69 años",52618,24808,27810,2.56426158610453,2.87456121854107
"Zaragoza","De 70 a 74 años  ",47807,21814,25993,2.25478886807821,2.68674828311896
"Zaragoza","De 75 a 79 años  ",39643,17587,22056,1.81786796657612,2.27980302898748
"Zaragoza","De 80 a 84 años  ",28574,11611,16963,1.20016290213881,1.75336864257865
"Zaragoza","De 85 a 89 años  ",24059,8822,15237,0.911879865874483,1.57496185857283
"Zaragoza","De 90 a 94 años  ",11159,3301,7858,0.341205558518666,0.812236679442494
"Zaragoza","De 95 a 99 años  ",2995,718,2277,0.0742155683176013,0.235360514009997
NA,"100 y más años",18020,3984,14036,0.00840770497785306,0.0296211212522956
NA,"De 0 a 4 años",1887689,969383,918306,2.04575458698447,1.93796333518884
